user_id;departure_time;origin;destination
413;00:03:42;844462.989651 6520644.367132;844359.524784 6519939.593822
414;00:03:42;843409.824 6519795.0649;842930.346171 6520447.476392
415;00:03:43;842966.987225 6519878.761507;844512.440038 6520350.015032
416;00:03:43;844404.4784 6519817.2823;844343.432406 6520934.072262
417;00:03:43;844393.8087 6519808.1447;844351.726293 6519883.539212
418;00:03:44;844462.989651 6520644.367132;842874.672878 6520886.775799
419;00:03:45;842872.935922 6520868.859801;844343.432406 6520934.072262
420;00:03:45;844393.8087 6519808.1447;843703.726664 6519971.126841
421;00:03:46;842966.987225 6519878.761507;844359.524784 6519939.593822
422;00:03:46;843409.824 6519795.0649;843112.7044 6519866.9951
423;00:03:47;844462.989651 6520644.367132;843317.6397 6519780.692
424;00:03:47;842872.935922 6520868.859801;843317.6397 6519780.692
425;00:03:48;844341.165194 6520945.856138;844012.319007 6520299.783916
426;00:03:48;844431.3324 6520823.2025;844351.726293 6519883.539212
427;00:03:48;843330.0843 6520246.4126;843656.9246 6519834.1696
428;00:03:49;844593.286 6520218.2902;842874.672878 6520886.775799
429;00:03:49;842872.935922 6520868.859801;843481.8564 6519806.7462
430;00:03:49;843409.824 6519795.0649;843239.396612 6520073.970101
431;00:03:49;844431.3324 6520823.2025;844359.524784 6519939.593822
432;00:03:50;844462.989651 6520644.367132;842930.346171 6520447.476392
433;00:03:50;842872.935922 6520868.859801;844194.3295 6519860.1052
434;00:03:50;844393.8087 6519808.1447;843901.0703 6519866.5502
435;00:03:50;843509.9923 6520132.872;843312.089858 6521426.578666
436;00:03:51;842966.987225 6519878.761507;844359.524784 6519939.593822
437;00:03:52;844018.253593 6520300.667484;844351.726293 6519883.539212
438;00:03:52;842872.935922 6520868.859801;844343.432406 6520934.072262
439;00:03:52;844272.5762 6519871.9419;843312.089858 6521426.578666
440;00:03:53;844462.989651 6520644.367132;843239.396612 6520073.970101
441;00:03:54;842966.987225 6519878.761507;844512.440038 6520350.015032
442;00:03:55;844341.165194 6520945.856138;843317.6397 6519780.692
443;00:03:56;844462.989651 6520644.367132;844512.440038 6520350.015032
444;00:03:56;844593.286 6520218.2902;843481.8564 6519806.7462
445;00:03:56;842872.935922 6520868.859801;843703.726664 6519971.126841
446;00:03:56;842966.987225 6519878.761507;842874.672878 6520886.775799
447;00:03:56;844393.8087 6519808.1447;844343.432406 6520934.072262
448;00:03:57;844341.165194 6520945.856138;843901.0703 6519866.5502
449;00:03:57;844431.3324 6520823.2025;844359.524784 6519939.593822
450;00:03:58;844462.989651 6520644.367132;844012.319007 6520299.783916
451;00:03:58;842872.935922 6520868.859801;842930.346171 6520447.476392
452;00:03:58;842966.987225 6519878.761507;843239.396612 6520073.970101
453;00:03:58;842930.874029 6520435.488008;843317.6397 6519780.692
454;00:03:59;844462.989651 6520644.367132;843481.8564 6519806.7462
455;00:03:59;843409.824 6519795.0649;844012.319007 6520299.783916
456;00:03:59;843561.6331 6519819.7203;844480.5433 6520450.0164
457;00:03:59;844357.689507 6519884.202588;843112.7044 6519866.9951
458;00:03:59;844393.8087 6519808.1447;843312.089858 6521426.578666
459;00:04:00;842872.935922 6520868.859801;842930.346171 6520447.476392
460;00:04:01;844462.989651 6520644.367132;842874.672878 6520886.775799
461;00:04:04;844341.165194 6520945.856138;844012.319007 6520299.783916
462;00:04:05;844462.989651 6520644.367132;843312.089858 6521426.578666
463;00:04:05;842872.935922 6520868.859801;843656.9246 6519834.1696
464;00:04:05;842966.987225 6519878.761507;843656.9246 6519834.1696
465;00:04:05;844431.3324 6520823.2025;844351.726293 6519883.539212
466;00:04:05;844421.097 6520729.653;843481.8564 6519806.7462
467;00:04:06;844593.286 6520218.2902;843703.726664 6519971.126841
468;00:04:06;843409.824 6519795.0649;844012.319007 6520299.783916
469;00:04:07;842872.935922 6520868.859801;844343.432406 6520934.072262
470;00:04:07;842966.987225 6519878.761507;844194.3295 6519860.1052
471;00:04:08;844462.989651 6520644.367132;842874.672878 6520886.775799
472;00:04:13;844393.8087 6519808.1447;844591.4105 6519934.9879
473;00:04:14;842872.935922 6520868.859801;843481.8564 6519806.7462
474;00:04:14;844431.3324 6520823.2025;844343.432406 6520934.072262
475;00:04:15;844462.989651 6520644.367132;843312.089858 6521426.578666
476;00:04:15;843409.824 6519795.0649;844359.524784 6519939.593822
477;00:04:15;844431.3324 6520823.2025;843656.9246 6519834.1696
478;00:04:16;843245.331788 6520074.849699;843317.6397 6519780.692
479;00:04:17;844462.989651 6520644.367132;842874.672878 6520886.775799
480;00:04:17;842966.987225 6519878.761507;842874.672878 6520886.775799
481;00:04:17;843409.824 6519795.0649;843312.089858 6521426.578666
482;00:04:18;844018.253593 6520300.667484;843703.726664 6519971.126841
483;00:04:18;844393.8087 6519808.1447;844012.319007 6520299.783916
484;00:04:18;844431.3324 6520823.2025;844343.432406 6520934.072262
485;00:04:19;844593.286 6520218.2902;843656.9246 6519834.1696
486;00:04:19;842872.935922 6520868.859801;843239.396612 6520073.970101
487;00:04:19;844341.165194 6520945.856138;844359.524784 6519939.593822
488;00:04:20;844462.989651 6520644.367132;844480.5433 6520450.0164
489;00:04:20;842966.987225 6519878.761507;844343.432406 6520934.072262
490;00:04:20;843551.9825745 6520502.775888834;844343.432406 6520934.072262
491;00:04:21;844462.989651 6520644.367132;843481.8564 6519806.7462
492;00:04:21;842872.935922 6520868.859801;844194.3295 6519860.1052
493;00:04:21;843409.824 6519795.0649;842874.672878 6520886.775799
494;00:04:21;844404.4784 6519817.2823;843317.6397 6519780.692
495;00:04:22;844404.4784 6519817.2823;843317.6397 6519780.692
496;00:04:22;844431.3324 6520823.2025;843239.396612 6520073.970101
497;00:04:23;842872.935922 6520868.859801;842930.346171 6520447.476392
498;00:04:23;844431.3324 6520823.2025;843481.8564 6519806.7462
499;00:04:24;844462.989651 6520644.367132;844591.4105 6519934.9879
500;00:04:25;844462.989651 6520644.367132;844359.524784 6519939.593822
501;00:04:25;843922.0026 6519835.9383;844351.726293 6519883.539212
502;00:04:25;844341.165194 6520945.856138;843312.089858 6521426.578666
503;00:04:25;843409.824 6519795.0649;843317.6397 6519780.692
504;00:04:26;842966.987225 6519878.761507;844351.726293 6519883.539212
505;00:04:27;844018.253593 6520300.667484;842930.346171 6520447.476392
506;00:04:27;844393.8087 6519808.1447;844012.319007 6520299.783916
507;00:04:28;844462.989651 6520644.367132;844591.4105 6519934.9879
508;00:04:28;842966.987225 6519878.761507;843317.6397 6519780.692
509;00:04:28;843409.824 6519795.0649;844343.432406 6520934.072262
510;00:04:30;844018.253593 6520300.667484;843239.396612 6520073.970101
511;00:04:30;842966.987225 6519878.761507;843312.089858 6521426.578666
512;00:04:32;844462.989651 6520644.367132;843656.9246 6519834.1696
513;00:04:32;844272.5762 6519871.9419;844343.432406 6520934.072262
514;00:04:32;844393.8087 6519808.1447;844480.5433 6520450.0164
515;00:04:33;842872.935922 6520868.859801;842930.346171 6520447.476392
516;00:04:34;844462.989651 6520644.367132;844194.3295 6519860.1052
517;00:04:34;844512.298762 6520356.013368;844351.726293 6519883.539212
518;00:04:34;844431.3324 6520823.2025;844351.726293 6519883.539212
519;00:04:35;842966.987225 6519878.761507;844343.432406 6520934.072262
520;00:04:35;843487.1078181666 6520921.696831499;844343.432406 6520934.072262
521;00:04:36;844462.989651 6520644.367132;844194.3295 6519860.1052
522;00:04:36;844431.3324 6520823.2025;843317.6397 6519780.692
523;00:04:38;844462.989651 6520644.367132;843481.8564 6519806.7462
524;00:04:38;844393.8087 6519808.1447;843239.396612 6520073.970101
525;00:04:38;844401.474132 6520509.87548525;843312.089858 6521426.578666
526;00:04:39;842872.935922 6520868.859801;844359.524784 6519939.593822
527;00:04:39;844341.165194 6520945.856138;843481.8564 6519806.7462
528;00:04:39;842966.987225 6519878.761507;843239.396612 6520073.970101
529;00:04:40;844593.286 6520218.2902;844012.319007 6520299.783916
530;00:04:40;844393.8087 6519808.1447;844359.524784 6519939.593822
531;00:04:40;844431.3324 6520823.2025;843312.089858 6521426.578666
532;00:04:41;842966.987225 6519878.761507;843481.8564 6519806.7462
533;00:04:41;844357.689507 6519884.202588;843239.396612 6520073.970101
534;00:04:42;842966.987225 6519878.761507;844359.524784 6519939.593822
535;00:04:42;844404.4784 6519817.2823;843901.0703 6519866.5502
536;00:04:42;844431.3324 6520823.2025;844480.5433 6520450.0164
537;00:04:43;844116.2844 6520369.2461;843112.7044 6519866.9951
538;00:04:44;844018.253593 6520300.667484;843481.8564 6519806.7462
539;00:04:44;842872.935922 6520868.859801;843703.726664 6519971.126841
540;00:04:44;844431.3324 6520823.2025;843112.7044 6519866.9951
541;00:04:45;844462.989651 6520644.367132;843656.9246 6519834.1696
542;00:04:46;844341.165194 6520945.856138;843901.0703 6519866.5502
543;00:04:46;842966.987225 6519878.761507;844194.3295 6519860.1052
544;00:04:46;844393.8087 6519808.1447;843312.089858 6521426.578666
545;00:04:46;843224.0798 6519958.4588;843481.8564 6519806.7462
546;00:04:46;843836.9542 6520180.517699999;843312.089858 6521426.578666
547;00:04:47;842872.935922 6520868.859801;843112.7044 6519866.9951
548;00:04:48;842966.987225 6519878.761507;842930.346171 6520447.476392
549;00:04:48;844393.8087 6519808.1447;842930.346171 6520447.476392
550;00:04:49;844462.989651 6520644.367132;843239.396612 6520073.970101
551;00:04:49;842872.935922 6520868.859801;844359.524784 6519939.593822
552;00:04:49;843820.5089 6520848.8416;842930.346171 6520447.476392
553;00:04:51;844593.286 6520218.2902;844480.5433 6520450.0164
554;00:04:52;842966.987225 6519878.761507;843239.396612 6520073.970101
555;00:04:52;843409.824 6519795.0649;843239.396612 6520073.970101
556;00:04:52;844431.3324 6520823.2025;843112.7044 6519866.9951
557;00:04:53;843409.824 6519795.0649;844359.524784 6519939.593822
558;00:04:53;844357.689507 6519884.202588;843481.8564 6519806.7462
559;00:04:53;844393.8087 6519808.1447;843481.8564 6519806.7462
560;00:04:55;844393.8087 6519808.1447;843481.8564 6519806.7462
561;00:04:56;842966.987225 6519878.761507;844194.3295 6519860.1052
562;00:04:56;844357.689507 6519884.202588;844343.432406 6520934.072262
563;00:04:57;842872.935922 6520868.859801;844359.524784 6519939.593822
564;00:04:58;844393.8087 6519808.1447;843481.8564 6519806.7462
565;00:04:59;843731.691 6520226.9266;844194.3295 6519860.1052
566;00:05:01;844341.165194 6520945.856138;844194.3295 6519860.1052
567;00:05:02;843409.824 6519795.0649;844359.524784 6519939.593822
568;00:05:02;843529.4084 6520665.405;844512.440038 6520350.015032
569;00:05:03;842966.987225 6519878.761507;843901.0703 6519866.5502
570;00:05:03;844431.3324 6520823.2025;843312.089858 6521426.578666
571;00:05:04;844593.286 6520218.2902;844480.5433 6520450.0164
572;00:05:05;844341.165194 6520945.856138;843703.726664 6519971.126841
573;00:05:05;844431.3324 6520823.2025;844359.524784 6519939.593822
574;00:05:06;842872.935922 6520868.859801;844359.524784 6519939.593822
575;00:05:07;843283.17 6521456.1002;844194.3295 6519860.1052
576;00:05:08;843922.0026 6519835.9383;843312.089858 6521426.578666
577;00:05:08;843409.824 6519795.0649;844343.432406 6520934.072262
578;00:05:10;842872.935922 6520868.859801;843703.726664 6519971.126841
579;00:05:10;844341.165194 6520945.856138;843901.0703 6519866.5502
580;00:05:11;843409.824 6519795.0649;844512.440038 6520350.015032
581;00:05:11;844393.8087 6519808.1447;844512.440038 6520350.015032
582;00:05:12;844462.989651 6520644.367132;844012.319007 6520299.783916
583;00:05:12;842872.935922 6520868.859801;844591.4105 6519934.9879
584;00:05:13;844341.165194 6520945.856138;844512.440038 6520350.015032
585;00:05:13;843409.824 6519795.0649;844351.726293 6519883.539212
586;00:05:13;844132.2 6520287.4198;843112.7044 6519866.9951
587;00:05:14;842966.987225 6519878.761507;843481.8564 6519806.7462
588;00:05:15;844462.989651 6520644.367132;843901.0703 6519866.5502
589;00:05:16;844341.165194 6520945.856138;844591.4105 6519934.9879
590;00:05:16;842930.874029 6520435.488008;843112.7044 6519866.9951
591;00:05:16;844357.689507 6519884.202588;843481.8564 6519806.7462
592;00:05:16;844393.8087 6519808.1447;843317.6397 6519780.692
593;00:05:17;844462.989651 6520644.367132;844512.440038 6520350.015032
594;00:05:17;842966.987225 6519878.761507;843901.0703 6519866.5502
595;00:05:17;844431.3324 6520823.2025;844012.319007 6520299.783916
596;00:05:18;844272.5762 6519871.9419;844194.3295 6519860.1052
597;00:05:18;844393.8087 6519808.1447;844351.726293 6519883.539212
598;00:05:18;843245.331788 6520074.849699;843239.396612 6520073.970101
599;00:05:20;842872.935922 6520868.859801;842874.672878 6520886.775799
600;00:05:20;843561.6331 6519819.7203;844480.5433 6520450.0164
601;00:05:20;844431.3324 6520823.2025;844012.319007 6520299.783916
602;00:05:21;842966.987225 6519878.761507;842874.672878 6520886.775799
603;00:05:21;843409.824 6519795.0649;844512.440038 6520350.015032
604;00:05:21;844393.8087 6519808.1447;844351.726293 6519883.539212
605;00:05:22;844431.3324 6520823.2025;843656.9246 6519834.1696
606;00:05:23;842872.935922 6520868.859801;844012.319007 6520299.783916
607;00:05:23;843283.17 6521456.1002;842874.672878 6520886.775799
608;00:05:25;842872.935922 6520868.859801;844194.3295 6519860.1052
609;00:05:25;843409.824 6519795.0649;844480.5433 6520450.0164
610;00:05:26;844462.989651 6520644.367132;844512.440038 6520350.015032
611;00:05:26;844341.165194 6520945.856138;844343.432406 6520934.072262
612;00:05:27;842966.987225 6519878.761507;843239.396612 6520073.970101
613;00:05:27;844431.3324 6520823.2025;844351.726293 6519883.539212
614;00:05:28;844393.8087 6519808.1447;843481.8564 6519806.7462
615;00:05:30;842872.935922 6520868.859801;843317.6397 6519780.692
616;00:05:30;844404.4784 6519817.2823;843703.726664 6519971.126841
617;00:05:30;844431.3324 6520823.2025;844591.4105 6519934.9879
618;00:05:31;842966.987225 6519878.761507;843481.8564 6519806.7462
619;00:05:32;844462.989651 6520644.367132;844351.726293 6519883.539212
620;00:05:32;842872.935922 6520868.859801;843656.9246 6519834.1696
621;00:05:32;844431.3324 6520823.2025;843239.396612 6520073.970101
622;00:05:32;844404.5008 6520212.7332;843703.726664 6519971.126841
623;00:05:33;844393.8087 6519808.1447;842874.672878 6520886.775799
624;00:05:34;842966.987225 6519878.761507;843656.9246 6519834.1696
625;00:05:34;844404.4784 6519817.2823;843317.6397 6519780.692
626;00:05:34;844431.3324 6520823.2025;844194.3295 6519860.1052
627;00:05:35;842872.935922 6520868.859801;843239.396612 6520073.970101
628;00:05:35;843409.824 6519795.0649;842930.346171 6520447.476392
629;00:05:35;843283.17 6521456.1002;843481.8564 6519806.7462
630;00:05:37;842872.935922 6520868.859801;844480.5433 6520450.0164
631;00:05:37;844341.165194 6520945.856138;844591.4105 6519934.9879
632;00:05:37;842966.987225 6519878.761507;843703.726664 6519971.126841
633;00:05:38;842872.935922 6520868.859801;842874.672878 6520886.775799
634;00:05:39;844593.286 6520218.2902;844343.432406 6520934.072262
635;00:05:39;843409.824 6519795.0649;844194.3295 6519860.1052
636;00:05:40;842872.935922 6520868.859801;843312.089858 6521426.578666
637;00:05:40;842966.987225 6519878.761507;843481.8564 6519806.7462
638;00:05:41;844462.989651 6520644.367132;843312.089858 6521426.578666
639;00:05:41;843409.824 6519795.0649;843112.7044 6519866.9951
640;00:05:41;844393.8087 6519808.1447;844359.524784 6519939.593822
641;00:05:41;844406.2867 6520467.152;843312.089858 6521426.578666
642;00:05:42;844431.3324 6520823.2025;843112.7044 6519866.9951
643;00:05:43;844593.286 6520218.2902;843112.7044 6519866.9951
644;00:05:43;842872.935922 6520868.859801;844351.726293 6519883.539212
645;00:05:44;844462.989651 6520644.367132;844343.432406 6520934.072262
646;00:05:44;844393.8087 6519808.1447;843703.726664 6519971.126841
647;00:05:44;843637.4877 6519967.012;843312.089858 6521426.578666
648;00:05:45;844341.165194 6520945.856138;843703.726664 6519971.126841
649;00:05:45;842966.987225 6519878.761507;844480.5433 6520450.0164
650;00:05:46;842872.935922 6520868.859801;842874.672878 6520886.775799
651;00:05:47;844593.286 6520218.2902;844480.5433 6520450.0164
652;00:05:48;843409.824 6519795.0649;843317.6397 6519780.692
653;00:05:49;844431.3324 6520823.2025;844480.5433 6520450.0164
654;00:05:49;843247.9817 6520233.387;843481.8564 6519806.7462
655;00:05:50;844462.989651 6520644.367132;844512.440038 6520350.015032
656;00:05:51;844018.253593 6520300.667484;843312.089858 6521426.578666
657;00:05:51;844593.286 6520218.2902;844343.432406 6520934.072262
658;00:05:51;842872.935922 6520868.859801;843656.9246 6519834.1696
659;00:05:51;843283.17 6521456.1002;844591.4105 6519934.9879
660;00:05:51;844431.3324 6520823.2025;844480.5433 6520450.0164
661;00:05:52;844512.298762 6520356.013368;843112.7044 6519866.9951
662;00:05:53;844462.989651 6520644.367132;844012.319007 6520299.783916
663;00:05:53;844593.286 6520218.2902;844351.726293 6519883.539212
664;00:05:56;844462.989651 6520644.367132;844359.524784 6519939.593822
665;00:05:58;842872.935922 6520868.859801;844480.5433 6520450.0164
666;00:05:58;842930.874029 6520435.488008;843312.089858 6521426.578666
667;00:05:59;842966.987225 6519878.761507;843481.8564 6519806.7462
668;00:06:00;842872.935922 6520868.859801;843312.089858 6521426.578666
669;00:06:00;844341.165194 6520945.856138;843481.8564 6519806.7462
670;00:06:01;842966.987225 6519878.761507;843239.396612 6520073.970101
671;00:06:01;844272.5762 6519871.9419;843312.089858 6521426.578666
672;00:06:01;844393.8087 6519808.1447;843312.089858 6521426.578666
